RowID,Model,Caption Notes,annotator,video_path,Prompt,Question,Answer,Categorization-1,Categorization-2
79,Runawaygen2,,wxy,./Runawaygen2/1aBV3kZL7rBoKQ_By9DSufDoJTrMpsIq3.mp4,Generate a man drinking up a cup of wine,Can the man smell the wine's flavor in the video based on the glass's position?,"No, he should hold the glass lower so his nose is above the glass to smell the flavor.",Common sense reasoning,Common Sense - Reasoning
81,Runawaygen2,,wxy,./Runawaygen2/1OCUeXGbMOduSfeEeGk55x-4PeWSG-W1u.mp4,refill a glass of tap water,Does the liquid volume change significantly in the video?,"No, it remains relatively constant.",Physics,Physics - Conservation
81,Runawaygen2,,wxy,./Runawaygen2/1OCUeXGbMOduSfeEeGk55x-4PeWSG-W1u.mp4,refill a glass of tap water,Does the video show a sink?,"Yes, there is one sink shown.",Alignment,Alignment - Entity Recognition and Classification
81,Runawaygen2,,wxy,./Runawaygen2/1OCUeXGbMOduSfeEeGk55x-4PeWSG-W1u.mp4,refill a glass of tap water,Are there any pots in the video?,"No, there are no pots.",Alignment,Alignment - Entity Recognition and Classification
81,Runawaygen2,,wxy,./Runawaygen2/1OCUeXGbMOduSfeEeGk55x-4PeWSG-W1u.mp4,refill a glass of tap water,Should the volume of the liquid change based on the dynamics observed in the video?,"No, the liquid surface should rise quickly due to the fast flow from the tap.",Physics,Physics - Conservation
81,Runawaygen2,,wxy,./Runawaygen2/1OCUeXGbMOduSfeEeGk55x-4PeWSG-W1u.mp4,refill a glass of tap water,"Should the volume of the liquid change when additional water floods in, as observed in the video?","No, the flow from the tap is rapid, causing the liquid surface to rise quickly.",Physics,Spatial-temporal Consistency - Temporal Dynamics
81,Runawaygen2,,wxy,./Runawaygen2/1OCUeXGbMOduSfeEeGk55x-4PeWSG-W1u.mp4,refill a glass of tap water,Is the bottle filled with liquid initially?,"Yes, it is full of water initially.",Alignment,Spatial-temporal Consistency - Temporal Dynamics
81,Runawaygen2,,wxy,./Runawaygen2/1OCUeXGbMOduSfeEeGk55x-4PeWSG-W1u.mp4,refill a glass of tap water,What is the liquid shown in the video?,"Water, indicated by the tap and kitchen-like background.",Alignment,Alignment - Entity Properties
83,Runawaygen2,,wxy,./Runawaygen2/1M1_gJ316Pk137Ki9icNPKd7IYCz5qo2f.mp4,"a rocket launching process, using the view point mounted on the top of the rocket",Is a rocket being launched in this video?,"Yes, the presence of gas eruption, smoke, steam, the rocket, and launch clamp confirm it.",Alignment,Spatial-temporal Consistency - Temporal Dynamics
83,Runawaygen2,,wxy,./Runawaygen2/1M1_gJ316Pk137Ki9icNPKd7IYCz5qo2f.mp4,"a rocket launching process, using the view point mounted on the top of the rocket",Is the rocket moving upwards in the video?,"No, the rocket is launching but its position remains relatively unchanged in the frame.",Physics,Spatial-temporal Consistency - Spatial Dynamics
83,Runawaygen2,,wxy,./Runawaygen2/1M1_gJ316Pk137Ki9icNPKd7IYCz5qo2f.mp4,"a rocket launching process, using the view point mounted on the top of the rocket","We know that when the rocket is launching, it will moving upwards in a very fast speed. Does the launching rocket moving upwards in this video?",No. The rocket is launching but its position across the frame does not change much.,Physics,Spatial-temporal Consistency - Spatial Dynamics
83,Runawaygen2,,wxy,./Runawaygen2/1M1_gJ316Pk137Ki9icNPKd7IYCz5qo2f.mp4,"a rocket launching process, using the view point mounted on the top of the rocket",What is the viewpoint of the video?,"The viewpoint is from a distance, not from the top of the rocket.",Alignment,Spatial-temporal Consistency - Camera Dynamics
83,Runawaygen2,,wxy,./Runawaygen2/1M1_gJ316Pk137Ki9icNPKd7IYCz5qo2f.mp4,"a rocket launching process, using the view point mounted on the top of the rocket",Does the viewpoint change throughout the video?,"No, the viewpoint remains static due to the fixed position of the tower.",Spatial-temporal consistency,Spatial-temporal Consistency - Camera Dynamics
59,Veo2,,wxy,./Veo2/1FaGpgvx8pdt5H7nBsg0mpr28HcbHVB0H.mp4,Generate a video for launching two rockets,How many rockets are shown in the video?,Two,Alignment,Alignment - Entity Counting
59,Veo2,,wxy,./Veo2/1FaGpgvx8pdt5H7nBsg0mpr28HcbHVB0H.mp4,Generate a video for launching two rockets,What color is the rocket?,Brown and white with black stripes.,Alignment,Alignment - Entity Properties
59,Veo2,,wxy,./Veo2/1FaGpgvx8pdt5H7nBsg0mpr28HcbHVB0H.mp4,Generate a video for launching two rockets,Does the viewpoint change throughout the video?,"Yes, the viewpoint follows a trajectory from up-left to down-right.",Spatial-temporal consistency,Spatial-temporal Consistency - Camera Dynamics
59,Veo2,,wxy,./Veo2/1FaGpgvx8pdt5H7nBsg0mpr28HcbHVB0H.mp4,Generate a video for launching two rockets,Does the rocket move in the video?,"No, the rocket remains static; only the viewpoint changes.",Spatial-temporal consistency,Spatial-temporal Consistency - Camera Dynamics
59,Veo2,,wxy,./Veo2/1FaGpgvx8pdt5H7nBsg0mpr28HcbHVB0H.mp4,Generate a video for launching two rockets,Does the rocket move during its launch in the video?,"No, the rocket remains static while the viewpoint changes.",Spatial-temporal consistency,Spatial-temporal Consistency - Camera Dynamics
59,Veo2,,wxy,./Veo2/1FaGpgvx8pdt5H7nBsg0mpr28HcbHVB0H.mp4,Generate a video for launching two rockets,Does the smoke and stream from rocket launches change over time?,"No, they remain mostly static, which is unusual considering air dynamics.",Physics,Spatial-temporal Consistency - Temporal Dynamics
59,Veo2,,wxy,./Veo2/1FaGpgvx8pdt5H7nBsg0mpr28HcbHVB0H.mp4,Generate a video for launching two rockets,Does the smoke and stream from rocket launches change over time due to air dynamics?,"No, the smoke and stream remain mostly static despite the air dynamics.",Physics,Spatial-temporal Consistency - Temporal Dynamics
62,Veo2,,wxy,./Veo2/10Bb1idPoslqzObD2RFhnKv5lPbOjq6BW.mp4,Generate the process that a bullet is shot into a watermelon,How many bullets appear throughout the video?,"Three bullets appear sequentially, increasing from one to three.",Physics,Spatial-temporal Consistency - Temporal Dynamics
62,Veo2,,wxy,./Veo2/10Bb1idPoslqzObD2RFhnKv5lPbOjq6BW.mp4,Generate the process that a bullet is shot into a watermelon,Is the watermelon intact throughout the entire video?,"No, it starts whole but is split by the end of the video.",Spatial-temporal consistency,Spatial-temporal Consistency - Temporal Dynamics
62,Veo2,,wxy,./Veo2/10Bb1idPoslqzObD2RFhnKv5lPbOjq6BW.mp4,Generate the process that a bullet is shot into a watermelon,Does the watermelon shatter violently?,"No, one piece disappears suddenly due to a bullet shot, without any violent shattering. The process is relatively peaceful.",Physics,Spatial-temporal Consistency - Temporal Dynamics
62,Veo2,,wxy,./Veo2/10Bb1idPoslqzObD2RFhnKv5lPbOjq6BW.mp4,Generate the process that a bullet is shot into a watermelon,Does the bullet disappear when shot into a watermelon?,"Yes, the bullet enters the watermelon without causing it to break apart.",Physics,Spatial-temporal Consistency - Temporal Dynamics
62,Veo2,,wxy,./Veo2/10Bb1idPoslqzObD2RFhnKv5lPbOjq6BW.mp4,Generate the process that a bullet is shot into a watermelon,Does the bullet travel in a straight line in the video?,"No, the bullet remains mostly static and enters the watermelon at a low speed, similar to being plugged in.",Physics,Physics - Motion
62,Veo2,,wxy,./Veo2/10Bb1idPoslqzObD2RFhnKv5lPbOjq6BW.mp4,Generate the process that a bullet is shot into a watermelon,Does the bullet follow a straight line when shot in the video?,"No, the bullet remains mostly static and enters the watermelon slowly, resembling a plug-in motion.",Physics,Physics - Motion
62,Veo2,,wxy,./Veo2/10Bb1idPoslqzObD2RFhnKv5lPbOjq6BW.mp4,Generate the process that a bullet is shot into a watermelon,Does the video show any abnormalities when the bullet shoots into the watermelon?,"The bullet moving into the scene in a low speed, more like being thrown inside rather than shoting, and the bullet disappears inside the watermelon without moving outside. The watermelon is mosty complete without breaking into pieces.",Physics,Spatial-temporal Consistency - Temporal Dynamics
64,Veo2,,wxy,./Veo2/1F4P9Xyg4UR4hZ6SF6tzHjrJU-mXaYTGg.mp4,Generate the free fall process of an iron ball from a tower,Is there a tower in the background of the video?,"Yes, there is a concrete tower.",Alignment,Alignment - Entity Recognition and Classification
64,Veo2,,wxy,./Veo2/1F4P9Xyg4UR4hZ6SF6tzHjrJU-mXaYTGg.mp4,Generate the free fall process of an iron ball from a tower,What material is the ball made of?,"The ball appears to be made of metal, indicated by its muted gray or silver color.",Alignment,Alignment - Entity Properties
64,Veo2,,wxy,./Veo2/1F4P9Xyg4UR4hZ6SF6tzHjrJU-mXaYTGg.mp4,Generate the free fall process of an iron ball from a tower,Does the metal ball bounce up after hitting the ground in the video?,"Yes, the ball bounces up after hitting the ground.",Physics,Physics - Motion
64,Veo2,,wxy,./Veo2/1F4P9Xyg4UR4hZ6SF6tzHjrJU-mXaYTGg.mp4,Generate the free fall process of an iron ball from a tower,Does the metal ball bounce up after hitting the ground in the video?,"Yes, the ball bounces up after hitting the ground.",Physics,Physics - Motion
64,Veo2,,wxy,./Veo2/1F4P9Xyg4UR4hZ6SF6tzHjrJU-mXaYTGg.mp4,Generate the free fall process of an iron ball from a tower,Is the ball undergoing free fall?,"No, the video shows the ball hovering in mid-air, suggesting it is being propelled or suspended by an unseen force, which contradicts free fall.",Physics,Physics - Motion
64,Veo2,,wxy,./Veo2/1F4P9Xyg4UR4hZ6SF6tzHjrJU-mXaYTGg.mp4,Generate the free fall process of an iron ball from a tower,Is the ball undergoing a free fall process?,"No. The video shows the sphere hovering in mid-air, suggesting it is propelled or suspended by an unseen force, which contradicts the principles of free fall.",Physics,Physics - Motion
66,Veo2,,wxy,./Veo2/1T_VPtUoD7ueC3Z1j3Wfw-s-zDv7MtFhC.mp4,Generate the video showing the Earth is revolving around the Sun,Is the moon visible in this video?,"No, there is no object resembling the moon.",Alignment,Alignment - Entity Recognition and Classification
66,Veo2,,wxy,./Veo2/1T_VPtUoD7ueC3Z1j3Wfw-s-zDv7MtFhC.mp4,Generate the video showing the Earth is revolving around the Sun,Is the sun visible in this video?,"Yes, the sun is positioned high, casting bright light that illuminates parts of the planet's surface.",Alignment,Alignment - Entity Recognition and Classification
66,Veo2,,wxy,./Veo2/1T_VPtUoD7ueC3Z1j3Wfw-s-zDv7MtFhC.mp4,Generate the video showing the Earth is revolving around the Sun,Does this video accurately show the Earth revolving around the Sun?,"The relative positions of the Earth and the Sun are correct, but there is insufficient evidence to confirm if the Earth is revolving around the Sun, as the movement could be due to camera motion.",Spatial-temporal consistency,Spatial-temporal Consistency - Camera Dynamics
66,Veo2,,wxy,./Veo2/1T_VPtUoD7ueC3Z1j3Wfw-s-zDv7MtFhC.mp4,Generate the video showing the Earth is revolving around the Sun,Does the viewpoint change throughout the video?,"Yes, it moves over the earth.",Spatial-temporal consistency,Spatial-temporal Consistency - Camera Dynamics
66,Veo2,,wxy,./Veo2/1T_VPtUoD7ueC3Z1j3Wfw-s-zDv7MtFhC.mp4,Generate the video showing the Earth is revolving around the Sun,Does the Earth orbit the sun in a circular motion?,Yes.,Physics,Physics - Motion
66,Veo2,,wxy,./Veo2/1T_VPtUoD7ueC3Z1j3Wfw-s-zDv7MtFhC.mp4,Generate the video showing the Earth is revolving around the Sun,Does the video accurately depict Earth's circular motion around the Sun?,"The relative positions of Earth and the Sun are correct, but there's insufficient evidence to confirm Earth's revolution around the Sun as the movement could also be due to camera motion.",Physics,Spatial-temporal Consistency - Camera Dynamics
68,Veo2,,wxy,./Veo2/1mahluBt3hmxVPXPh9un80wY7fUD_8CZ-.mp4,"A scientifically accurate animation of the Earth revolving around the Sun in its elliptical orbit. The Sun remains fixed at the center, glowing brightly, while the Earth orbits smoothly over the course of a full year. The Earth's axial tilt of 23.5 degrees is visible, causing seasonal changes. As the Earth moves, it also rotates on its axis, creating a realistic day-night cycle. The background is a vast space with stars, and the camera perspective follows the orbit from a heliocentric view, clearly showing the path of revolution.",Is the sun visible in this video?,"No, there is no object resembling the sun visible.",Alignment,Alignment - Entity Recognition and Classification
68,Veo2,,wxy,./Veo2/1mahluBt3hmxVPXPh9un80wY7fUD_8CZ-.mp4,"A scientifically accurate animation of the Earth revolving around the Sun in its elliptical orbit. The Sun remains fixed at the center, glowing brightly, while the Earth orbits smoothly over the course of a full year. The Earth's axial tilt of 23.5 degrees is visible, causing seasonal changes. As the Earth moves, it also rotates on its axis, creating a realistic day-night cycle. The background is a vast space with stars, and the camera perspective follows the orbit from a heliocentric view, clearly showing the path of revolution.",Does this video depict Saturn?,"No, it only shows Earth; Saturn is not depicted.",Alignment,Alignment - Entity Recognition and Classification
68,Veo2,,wxy,./Veo2/1mahluBt3hmxVPXPh9un80wY7fUD_8CZ-.mp4,"A scientifically accurate animation of the Earth revolving around the Sun in its elliptical orbit. The Sun remains fixed at the center, glowing brightly, while the Earth orbits smoothly over the course of a full year. The Earth's axial tilt of 23.5 degrees is visible, causing seasonal changes. As the Earth moves, it also rotates on its axis, creating a realistic day-night cycle. The background is a vast space with stars, and the camera perspective follows the orbit from a heliocentric view, clearly showing the path of revolution.",Is there a component performing circular motion inside?,"Yes, the component that forms the rings around the earth.",Physics,Physics - Motion
68,Veo2,,wxy,./Veo2/1mahluBt3hmxVPXPh9un80wY7fUD_8CZ-.mp4,"A scientifically accurate animation of the Earth revolving around the Sun in its elliptical orbit. The Sun remains fixed at the center, glowing brightly, while the Earth orbits smoothly over the course of a full year. The Earth's axial tilt of 23.5 degrees is visible, causing seasonal changes. As the Earth moves, it also rotates on its axis, creating a realistic day-night cycle. The background is a vast space with stars, and the camera perspective follows the orbit from a heliocentric view, clearly showing the path of revolution.",Does the Earth revolve?,"Yes, based on common sense and observations.",Common sense reasoning,Common Sense - Knowledge
